dok_id,titel,datum,riksmote,talare,parti,anforande_nr,ar_replik,registrerat,anforande_url_html
HD0987,Protokoll 2025/26:87 Onsdagen den 11 mars,2026-03-11,2025/26,Lars Johnsson (M),M,205,N,2026-03-12 02:19:37,https://data.riksdagen.se/anforande/HD0987-205/html
HD0987,Protokoll 2025/26:87 Onsdagen den 11 mars,2026-03-11,2025/26,Johan Löfstrand (S),S,204,N,2026-03-12 02:19:37,https://data.riksdagen.se/anforande/HD0987-204/html
HD0987,Protokoll 2025/26:87 Onsdagen den 11 mars,2026-03-11,2025/26,Chris Dahlqvist (SD),SD,203,Y,2026-03-12 02:19:37,https://data.riksdagen.se/anforande/HD0987-203/html
HD0987,Protokoll 2025/26:87 Onsdagen den 11 mars,2026-03-11,2025/26,Stina Larsson (C),C,202,Y,2026-03-12 02:19:37,https://data.riksdagen.se/anforande/HD0987-202/html
HD0987,Protokoll 2025/26:87 Onsdagen den 11 mars,2026-03-11,2025/26,Chris Dahlqvist (SD),SD,201,Y,2026-03-12 02:19:37,https://data.riksdagen.se/anforande/HD0987-201/html
HD0987,Protokoll 2025/26:87 Onsdagen den 11 mars,2026-03-11,2025/26,Stina Larsson (C),C,200,Y,2026-03-12 02:19:37,https://data.riksdagen.se/anforande/HD0987-200/html
HD0987,Protokoll 2025/26:87 Onsdagen den 11 mars,2026-03-11,2025/26,Chris Dahlqvist (SD),SD,199,N,2026-03-12 02:19:35,https://data.riksdagen.se/anforande/HD0987-199/html
HD0987,Protokoll 2025/26:87 Onsdagen den 11 mars,2026-03-11,2025/26,Camilla Hansén (MP),MP,198,N,2026-03-12 02:19:35,https://data.riksdagen.se/anforande/HD0987-198/html
HD0987,Protokoll 2025/26:87 Onsdagen den 11 mars,2026-03-11,2025/26,Mathias Bengtsson (KD),KD,197,N,2026-03-12 02:19:35,https://data.riksdagen.se/anforande/HD0987-197/html
HD0987,Protokoll 2025/26:87 Onsdagen den 11 mars,2026-03-11,2025/26,Anna Lasses (C),C,196,N,2026-03-12 02:19:35,https://data.riksdagen.se/anforande/HD0987-196/html
HD0987,Protokoll 2025/26:87 Onsdagen den 11 mars,2026-03-11,2025/26,Johanna Rantsi (M),M,195,N,2026-03-12 02:19:35,https://data.riksdagen.se/anforande/HD0987-195/html
HD0987,Protokoll 2025/26:87 Onsdagen den 11 mars,2026-03-11,2025/26,Isabell Mixter (V),V,194,N,2026-03-12 02:19:35,https://data.riksdagen.se/anforande/HD0987-194/html
HD0987,Protokoll 2025/26:87 Onsdagen den 11 mars,2026-03-11,2025/26,Anders Alftberg (SD),SD,193,N,2026-03-12 02:19:35,https://data.riksdagen.se/anforande/HD0987-193/html
HD0987,Protokoll 2025/26:87 Onsdagen den 11 mars,2026-03-11,2025/26,Rose-Marie Carlsson (S),S,192,Y,2026-03-12 02:19:35,https://data.riksdagen.se/anforande/HD0987-192/html
HD0987,Protokoll 2025/26:87 Onsdagen den 11 mars,2026-03-11,2025/26,Joar Forssell (L),L,191,Y,2026-03-12 02:19:35,https://data.riksdagen.se/anforande/HD0987-191/html
HD0987,Protokoll 2025/26:87 Onsdagen den 11 mars,2026-03-11,2025/26,Rose-Marie Carlsson (S),S,190,Y,2026-03-12 02:19:35,https://data.riksdagen.se/anforande/HD0987-190/html
HD0987,Protokoll 2025/26:87 Onsdagen den 11 mars,2026-03-11,2025/26,Joar Forssell (L),L,189,Y,2026-03-12 02:19:35,https://data.riksdagen.se/anforande/HD0987-189/html
HD0987,Protokoll 2025/26:87 Onsdagen den 11 mars,2026-03-11,2025/26,Rose-Marie Carlsson (S),S,188,Y,2026-03-12 02:19:35,https://data.riksdagen.se/anforande/HD0987-188/html
HD0987,Protokoll 2025/26:87 Onsdagen den 11 mars,2026-03-11,2025/26,Anders Alftberg (SD),SD,187,Y,2026-03-12 02:19:35,https://data.riksdagen.se/anforande/HD0987-187/html
HD0987,Protokoll 2025/26:87 Onsdagen den 11 mars,2026-03-11,2025/26,Rose-Marie Carlsson (S),S,186,Y,2026-03-12 02:19:34,https://data.riksdagen.se/anforande/HD0987-186/html
HD0987,Protokoll 2025/26:87 Onsdagen den 11 mars,2026-03-11,2025/26,Anders Alftberg (SD),SD,185,Y,2026-03-12 02:19:34,https://data.riksdagen.se/anforande/HD0987-185/html
HD0987,Protokoll 2025/26:87 Onsdagen den 11 mars,2026-03-11,2025/26,Rose-Marie Carlsson (S),S,184,N,2026-03-12 02:19:34,https://data.riksdagen.se/anforande/HD0987-184/html
HD0987,Protokoll 2025/26:87 Onsdagen den 11 mars,2026-03-11,2025/26,Joar Forssell (L),L,183,Y,2026-03-12 02:19:34,https://data.riksdagen.se/anforande/HD0987-183/html
HD0987,Protokoll 2025/26:87 Onsdagen den 11 mars,2026-03-11,2025/26,Anna Lasses (C),C,182,Y,2026-03-12 02:19:34,https://data.riksdagen.se/anforande/HD0987-182/html
HD0987,Protokoll 2025/26:87 Onsdagen den 11 mars,2026-03-11,2025/26,Joar Forssell (L),L,181,Y,2026-03-12 02:19:34,https://data.riksdagen.se/anforande/HD0987-181/html
HD0987,Protokoll 2025/26:87 Onsdagen den 11 mars,2026-03-11,2025/26,Anna Lasses (C),C,180,Y,2026-03-12 02:19:34,https://data.riksdagen.se/anforande/HD0987-180/html
HD0987,Protokoll 2025/26:87 Onsdagen den 11 mars,2026-03-11,2025/26,Joar Forssell (L),L,179,Y,2026-03-12 02:19:34,https://data.riksdagen.se/anforande/HD0987-179/html
HD0987,Protokoll 2025/26:87 Onsdagen den 11 mars,2026-03-11,2025/26,Isabell Mixter (V),V,178,Y,2026-03-12 02:19:34,https://data.riksdagen.se/anforande/HD0987-178/html
HD0987,Protokoll 2025/26:87 Onsdagen den 11 mars,2026-03-11,2025/26,Joar Forssell (L),L,177,Y,2026-03-12 02:19:34,https://data.riksdagen.se/anforande/HD0987-177/html
HD0987,Protokoll 2025/26:87 Onsdagen den 11 mars,2026-03-11,2025/26,Isabell Mixter (V),V,176,Y,2026-03-12 02:19:34,https://data.riksdagen.se/anforande/HD0987-176/html
HD0987,Protokoll 2025/26:87 Onsdagen den 11 mars,2026-03-11,2025/26,Joar Forssell (L),L,175,N,2026-03-12 02:19:33,https://data.riksdagen.se/anforande/HD0987-175/html
HD0987,Protokoll 2025/26:87 Onsdagen den 11 mars,2026-03-11,2025/26,Amanda Palmstierna (MP),MP,174,Y,2026-03-12 02:19:35,https://data.riksdagen.se/anforande/HD0987-174/html
HD0987,Protokoll 2025/26:87 Onsdagen den 11 mars,2026-03-11,2025/26,Rashid Farivar (SD),SD,173,Y,2026-03-12 02:19:35,https://data.riksdagen.se/anforande/HD0987-173/html
HD0987,Protokoll 2025/26:87 Onsdagen den 11 mars,2026-03-11,2025/26,Amanda Palmstierna (MP),MP,172,Y,2026-03-12 02:19:35,https://data.riksdagen.se/anforande/HD0987-172/html
HD0987,Protokoll 2025/26:87 Onsdagen den 11 mars,2026-03-11,2025/26,Rashid Farivar (SD),SD,171,Y,2026-03-12 02:19:35,https://data.riksdagen.se/anforande/HD0987-171/html
HD0987,Protokoll 2025/26:87 Onsdagen den 11 mars,2026-03-11,2025/26,Amanda Palmstierna (MP),MP,170,N,2026-03-12 02:19:34,https://data.riksdagen.se/anforande/HD0987-170/html
HD0987,Protokoll 2025/26:87 Onsdagen den 11 mars,2026-03-11,2025/26,Alireza Akhondi (C),C,169,Y,2026-03-12 02:19:34,https://data.riksdagen.se/anforande/HD0987-169/html
HD0987,Protokoll 2025/26:87 Onsdagen den 11 mars,2026-03-11,2025/26,Ludvig Ceimertz (M),M,168,Y,2026-03-12 02:19:34,https://data.riksdagen.se/anforande/HD0987-168/html
HD0987,Protokoll 2025/26:87 Onsdagen den 11 mars,2026-03-11,2025/26,Alireza Akhondi (C),C,167,Y,2026-03-12 02:19:34,https://data.riksdagen.se/anforande/HD0987-167/html
HD0987,Protokoll 2025/26:87 Onsdagen den 11 mars,2026-03-11,2025/26,Ludvig Ceimertz (M),M,166,Y,2026-03-12 02:19:34,https://data.riksdagen.se/anforande/HD0987-166/html
HD0987,Protokoll 2025/26:87 Onsdagen den 11 mars,2026-03-11,2025/26,Alireza Akhondi (C),C,165,Y,2026-03-12 02:19:34,https://data.riksdagen.se/anforande/HD0987-165/html
HD0987,Protokoll 2025/26:87 Onsdagen den 11 mars,2026-03-11,2025/26,Rashid Farivar (SD),SD,164,Y,2026-03-12 02:19:34,https://data.riksdagen.se/anforande/HD0987-164/html
HD0987,Protokoll 2025/26:87 Onsdagen den 11 mars,2026-03-11,2025/26,Alireza Akhondi (C),C,163,Y,2026-03-12 02:19:34,https://data.riksdagen.se/anforande/HD0987-163/html
HD0987,Protokoll 2025/26:87 Onsdagen den 11 mars,2026-03-11,2025/26,Rashid Farivar (SD),SD,162,Y,2026-03-12 02:19:34,https://data.riksdagen.se/anforande/HD0987-162/html
HD0987,Protokoll 2025/26:87 Onsdagen den 11 mars,2026-03-11,2025/26,Alireza Akhondi (C),C,161,N,2026-03-12 02:19:34,https://data.riksdagen.se/anforande/HD0987-161/html
HD0987,Protokoll 2025/26:87 Onsdagen den 11 mars,2026-03-11,2025/26,Larry Söder (KD),KD,160,N,2026-03-12 02:19:34,https://data.riksdagen.se/anforande/HD0987-160/html
HD0987,Protokoll 2025/26:87 Onsdagen den 11 mars,2026-03-11,2025/26,Ilona Szatmári Waldau (V),V,159,N,2026-03-12 02:19:34,https://data.riksdagen.se/anforande/HD0987-159/html
HD0987,Protokoll 2025/26:87 Onsdagen den 11 mars,2026-03-11,2025/26,Ludvig Ceimertz (M),M,158,N,2026-03-12 02:19:34,https://data.riksdagen.se/anforande/HD0987-158/html
HD0987,Protokoll 2025/26:87 Onsdagen den 11 mars,2026-03-11,2025/26,Markus Kallifatides (S),S,157,Y,2026-03-12 02:19:34,https://data.riksdagen.se/anforande/HD0987-157/html
HD0987,Protokoll 2025/26:87 Onsdagen den 11 mars,2026-03-11,2025/26,Alireza Akhondi (C),C,156,Y,2026-03-12 02:19:34,https://data.riksdagen.se/anforande/HD0987-156/html
HD0987,Protokoll 2025/26:87 Onsdagen den 11 mars,2026-03-11,2025/26,Markus Kallifatides (S),S,155,Y,2026-03-12 02:19:34,https://data.riksdagen.se/anforande/HD0987-155/html
HD0987,Protokoll 2025/26:87 Onsdagen den 11 mars,2026-03-11,2025/26,Alireza Akhondi (C),C,154,Y,2026-03-12 02:19:34,https://data.riksdagen.se/anforande/HD0987-154/html
HD0987,Protokoll 2025/26:87 Onsdagen den 11 mars,2026-03-11,2025/26,Markus Kallifatides (S),S,153,N,2026-03-12 02:19:34,https://data.riksdagen.se/anforande/HD0987-153/html
HD0987,Protokoll 2025/26:87 Onsdagen den 11 mars,2026-03-11,2025/26,Rashid Farivar (SD),SD,152,Y,2026-03-12 02:19:34,https://data.riksdagen.se/anforande/HD0987-152/html
HD0987,Protokoll 2025/26:87 Onsdagen den 11 mars,2026-03-11,2025/26,Amanda Palmstierna (MP),MP,151,Y,2026-03-12 02:19:34,https://data.riksdagen.se/anforande/HD0987-151/html
HD0987,Protokoll 2025/26:87 Onsdagen den 11 mars,2026-03-11,2025/26,TREDJE VICE TALMANNEN,TREDJE VICE TALMANNEN,150,N,2026-03-12 02:19:34,https://data.riksdagen.se/anforande/HD0987-150/html
HD0987,Protokoll 2025/26:87 Onsdagen den 11 mars,2026-03-11,2025/26,Rashid Farivar (SD),SD,149,Y,2026-03-12 02:19:34,https://data.riksdagen.se/anforande/HD0987-149/html
HD0987,Protokoll 2025/26:87 Onsdagen den 11 mars,2026-03-11,2025/26,Amanda Palmstierna (MP),MP,148,Y,2026-03-12 02:19:34,https://data.riksdagen.se/anforande/HD0987-148/html
HD0987,Protokoll 2025/26:87 Onsdagen den 11 mars,2026-03-11,2025/26,Rashid Farivar (SD),SD,147,Y,2026-03-12 02:19:34,https://data.riksdagen.se/anforande/HD0987-147/html
HD0987,Protokoll 2025/26:87 Onsdagen den 11 mars,2026-03-11,2025/26,Markus Kallifatides (S),S,146,Y,2026-03-12 02:19:34,https://data.riksdagen.se/anforande/HD0987-146/html
HD0987,Protokoll 2025/26:87 Onsdagen den 11 mars,2026-03-11,2025/26,Rashid Farivar (SD),SD,145,Y,2026-03-12 02:19:34,https://data.riksdagen.se/anforande/HD0987-145/html
HD0987,Protokoll 2025/26:87 Onsdagen den 11 mars,2026-03-11,2025/26,Markus Kallifatides (S),S,144,Y,2026-03-12 02:19:34,https://data.riksdagen.se/anforande/HD0987-144/html
HD0987,Protokoll 2025/26:87 Onsdagen den 11 mars,2026-03-11,2025/26,Rashid Farivar (SD),SD,143,N,2026-03-12 02:19:32,https://data.riksdagen.se/anforande/HD0987-143/html
HD0987,Protokoll 2025/26:87 Onsdagen den 11 mars,2026-03-11,2025/26,Amanda Palmstierna (MP),MP,142,Y,2026-03-12 02:19:35,https://data.riksdagen.se/anforande/HD0987-142/html
HD0987,Protokoll 2025/26:87 Onsdagen den 11 mars,2026-03-11,2025/26,Alireza Akhondi (C),C,141,Y,2026-03-12 02:19:35,https://data.riksdagen.se/anforande/HD0987-141/html
HD0987,Protokoll 2025/26:87 Onsdagen den 11 mars,2026-03-11,2025/26,Amanda Palmstierna (MP),MP,140,Y,2026-03-12 02:19:35,https://data.riksdagen.se/anforande/HD0987-140/html
HD0987,Protokoll 2025/26:87 Onsdagen den 11 mars,2026-03-11,2025/26,Alireza Akhondi (C),C,139,Y,2026-03-12 02:19:35,https://data.riksdagen.se/anforande/HD0987-139/html
HD0987,Protokoll 2025/26:87 Onsdagen den 11 mars,2026-03-11,2025/26,Amanda Palmstierna (MP),MP,138,N,2026-03-12 02:19:34,https://data.riksdagen.se/anforande/HD0987-138/html
HD0987,Protokoll 2025/26:87 Onsdagen den 11 mars,2026-03-11,2025/26,Patrik Karlson (L),L,137,Y,2026-03-12 02:19:34,https://data.riksdagen.se/anforande/HD0987-137/html
HD0987,Protokoll 2025/26:87 Onsdagen den 11 mars,2026-03-11,2025/26,TREDJE VICE TALMANNEN,TREDJE VICE TALMANNEN,136,N,2026-03-12 02:19:34,https://data.riksdagen.se/anforande/HD0987-136/html
HD0987,Protokoll 2025/26:87 Onsdagen den 11 mars,2026-03-11,2025/26,Markus Kallifatides (S),S,135,Y,2026-03-12 02:19:34,https://data.riksdagen.se/anforande/HD0987-135/html
HD0987,Protokoll 2025/26:87 Onsdagen den 11 mars,2026-03-11,2025/26,Patrik Karlson (L),L,134,Y,2026-03-12 02:19:34,https://data.riksdagen.se/anforande/HD0987-134/html
HD0987,Protokoll 2025/26:87 Onsdagen den 11 mars,2026-03-11,2025/26,Markus Kallifatides (S),S,133,Y,2026-03-12 02:19:34,https://data.riksdagen.se/anforande/HD0987-133/html
HD0987,Protokoll 2025/26:87 Onsdagen den 11 mars,2026-03-11,2025/26,Patrik Karlson (L),L,132,N,2026-03-12 02:19:34,https://data.riksdagen.se/anforande/HD0987-132/html
HD0987,Protokoll 2025/26:87 Onsdagen den 11 mars,2026-03-11,2025/26,Alireza Akhondi (C),C,131,Y,2026-03-12 02:19:34,https://data.riksdagen.se/anforande/HD0987-131/html
HD0987,Protokoll 2025/26:87 Onsdagen den 11 mars,2026-03-11,2025/26,Larry Söder (KD),KD,130,Y,2026-03-12 02:19:34,https://data.riksdagen.se/anforande/HD0987-130/html
HD0987,Protokoll 2025/26:87 Onsdagen den 11 mars,2026-03-11,2025/26,Alireza Akhondi (C),C,129,Y,2026-03-12 02:19:34,https://data.riksdagen.se/anforande/HD0987-129/html
HD0987,Protokoll 2025/26:87 Onsdagen den 11 mars,2026-03-11,2025/26,Larry Söder (KD),KD,128,Y,2026-03-12 02:19:34,https://data.riksdagen.se/anforande/HD0987-128/html
HD0987,Protokoll 2025/26:87 Onsdagen den 11 mars,2026-03-11,2025/26,Alireza Akhondi (C),C,127,N,2026-03-12 02:19:34,https://data.riksdagen.se/anforande/HD0987-127/html
HD0987,Protokoll 2025/26:87 Onsdagen den 11 mars,2026-03-11,2025/26,Larry Söder (KD),KD,126,Y,2026-03-12 02:19:34,https://data.riksdagen.se/anforande/HD0987-126/html
HD0987,Protokoll 2025/26:87 Onsdagen den 11 mars,2026-03-11,2025/26,Malcolm Momodou Jallow (V),V,125,Y,2026-03-12 02:19:34,https://data.riksdagen.se/anforande/HD0987-125/html
HD0987,Protokoll 2025/26:87 Onsdagen den 11 mars,2026-03-11,2025/26,Larry Söder (KD),KD,124,Y,2026-03-12 02:19:34,https://data.riksdagen.se/anforande/HD0987-124/html
HD0987,Protokoll 2025/26:87 Onsdagen den 11 mars,2026-03-11,2025/26,Malcolm Momodou Jallow (V),V,123,Y,2026-03-12 02:19:34,https://data.riksdagen.se/anforande/HD0987-123/html
HD0987,Protokoll 2025/26:87 Onsdagen den 11 mars,2026-03-11,2025/26,Larry Söder (KD),KD,122,N,2026-03-12 02:19:34,https://data.riksdagen.se/anforande/HD0987-122/html
HD0987,Protokoll 2025/26:87 Onsdagen den 11 mars,2026-03-11,2025/26,Markus Kallifatides (S),S,121,N,2026-03-12 02:19:34,https://data.riksdagen.se/anforande/HD0987-121/html
HD0987,Protokoll 2025/26:87 Onsdagen den 11 mars,2026-03-11,2025/26,David Josefsson (M),M,120,Y,2026-03-12 02:19:34,https://data.riksdagen.se/anforande/HD0987-120/html
HD0987,Protokoll 2025/26:87 Onsdagen den 11 mars,2026-03-11,2025/26,Amanda Palmstierna (MP),MP,119,Y,2026-03-12 02:19:34,https://data.riksdagen.se/anforande/HD0987-119/html
HD0987,Protokoll 2025/26:87 Onsdagen den 11 mars,2026-03-11,2025/26,David Josefsson (M),M,118,Y,2026-03-12 02:19:34,https://data.riksdagen.se/anforande/HD0987-118/html
HD0987,Protokoll 2025/26:87 Onsdagen den 11 mars,2026-03-11,2025/26,Amanda Palmstierna (MP),MP,117,Y,2026-03-12 02:19:34,https://data.riksdagen.se/anforande/HD0987-117/html
HD0987,Protokoll 2025/26:87 Onsdagen den 11 mars,2026-03-11,2025/26,David Josefsson (M),M,116,Y,2026-03-12 02:19:34,https://data.riksdagen.se/anforande/HD0987-116/html
HD0987,Protokoll 2025/26:87 Onsdagen den 11 mars,2026-03-11,2025/26,Malcolm Momodou Jallow (V),V,115,Y,2026-03-12 02:19:34,https://data.riksdagen.se/anforande/HD0987-115/html
HD0987,Protokoll 2025/26:87 Onsdagen den 11 mars,2026-03-11,2025/26,David Josefsson (M),M,114,Y,2026-03-12 02:19:34,https://data.riksdagen.se/anforande/HD0987-114/html
HD0987,Protokoll 2025/26:87 Onsdagen den 11 mars,2026-03-11,2025/26,Malcolm Momodou Jallow (V),V,113,Y,2026-03-12 02:19:34,https://data.riksdagen.se/anforande/HD0987-113/html
HD0987,Protokoll 2025/26:87 Onsdagen den 11 mars,2026-03-11,2025/26,David Josefsson (M),M,112,Y,2026-03-12 02:19:34,https://data.riksdagen.se/anforande/HD0987-112/html
HD0987,Protokoll 2025/26:87 Onsdagen den 11 mars,2026-03-11,2025/26,Markus Kallifatides (S),S,111,Y,2026-03-12 02:19:34,https://data.riksdagen.se/anforande/HD0987-111/html
HD0987,Protokoll 2025/26:87 Onsdagen den 11 mars,2026-03-11,2025/26,David Josefsson (M),M,110,Y,2026-03-12 02:19:34,https://data.riksdagen.se/anforande/HD0987-110/html
HD0987,Protokoll 2025/26:87 Onsdagen den 11 mars,2026-03-11,2025/26,Markus Kallifatides (S),S,109,Y,2026-03-12 02:19:34,https://data.riksdagen.se/anforande/HD0987-109/html
HD0987,Protokoll 2025/26:87 Onsdagen den 11 mars,2026-03-11,2025/26,David Josefsson (M),M,108,N,2026-03-12 02:19:34,https://data.riksdagen.se/anforande/HD0987-108/html
HD0987,Protokoll 2025/26:87 Onsdagen den 11 mars,2026-03-11,2025/26,Malcolm Momodou Jallow (V),V,107,Y,2026-03-12 02:19:34,https://data.riksdagen.se/anforande/HD0987-107/html
HD0987,Protokoll 2025/26:87 Onsdagen den 11 mars,2026-03-11,2025/26,Alireza Akhondi (C),C,106,Y,2026-03-12 02:19:34,https://data.riksdagen.se/anforande/HD0987-106/html
HD0987,Protokoll 2025/26:87 Onsdagen den 11 mars,2026-03-11,2025/26,Malcolm Momodou Jallow (V),V,105,Y,2026-03-12 02:19:34,https://data.riksdagen.se/anforande/HD0987-105/html
HD0987,Protokoll 2025/26:87 Onsdagen den 11 mars,2026-03-11,2025/26,Alireza Akhondi (C),C,104,Y,2026-03-12 02:19:34,https://data.riksdagen.se/anforande/HD0987-104/html
HD0987,Protokoll 2025/26:87 Onsdagen den 11 mars,2026-03-11,2025/26,Malcolm Momodou Jallow (V),V,103,N,2026-03-12 02:19:33,https://data.riksdagen.se/anforande/HD0987-103/html
HD0987,Protokoll 2025/26:87 Onsdagen den 11 mars,2026-03-11,2025/26,Tony Haddou (V),V,102,N,2026-03-12 02:19:28,https://data.riksdagen.se/anforande/HD0987-102/html
HD0987,Protokoll 2025/26:87 Onsdagen den 11 mars,2026-03-11,2025/26,Niels Paarup-Petersen (C),C,101,N,2026-03-12 02:19:28,https://data.riksdagen.se/anforande/HD0987-101/html
HD0987,Protokoll 2025/26:87 Onsdagen den 11 mars,2026-03-11,2025/26,Annika Hirvonen (MP),MP,100,N,2026-03-12 02:19:26,https://data.riksdagen.se/anforande/HD0987-100/html
HD0987,Protokoll 2025/26:87 Onsdagen den 11 mars,2026-03-11,2025/26,Roger Hedlund (SD),SD,99,Y,2026-03-12 02:19:25,https://data.riksdagen.se/anforande/HD0987-99/html
HD0987,Protokoll 2025/26:87 Onsdagen den 11 mars,2026-03-11,2025/26,Markus Kallifatides (S),S,98,Y,2026-03-12 02:19:25,https://data.riksdagen.se/anforande/HD0987-98/html
HD0987,Protokoll 2025/26:87 Onsdagen den 11 mars,2026-03-11,2025/26,Roger Hedlund (SD),SD,97,Y,2026-03-12 02:19:25,https://data.riksdagen.se/anforande/HD0987-97/html
HD0987,Protokoll 2025/26:87 Onsdagen den 11 mars,2026-03-11,2025/26,Markus Kallifatides (S),S,96,Y,2026-03-12 02:19:25,https://data.riksdagen.se/anforande/HD0987-96/html
HD0987,Protokoll 2025/26:87 Onsdagen den 11 mars,2026-03-11,2025/26,Roger Hedlund (SD),SD,95,Y,2026-03-12 02:19:25,https://data.riksdagen.se/anforande/HD0987-95/html
HD0987,Protokoll 2025/26:87 Onsdagen den 11 mars,2026-03-11,2025/26,Malcolm Momodou Jallow (V),V,94,Y,2026-03-12 02:19:25,https://data.riksdagen.se/anforande/HD0987-94/html
HD0987,Protokoll 2025/26:87 Onsdagen den 11 mars,2026-03-11,2025/26,Roger Hedlund (SD),SD,93,Y,2026-03-12 02:19:25,https://data.riksdagen.se/anforande/HD0987-93/html
HD0987,Protokoll 2025/26:87 Onsdagen den 11 mars,2026-03-11,2025/26,Malcolm Momodou Jallow (V),V,92,Y,2026-03-12 02:19:25,https://data.riksdagen.se/anforande/HD0987-92/html
HD0987,Protokoll 2025/26:87 Onsdagen den 11 mars,2026-03-11,2025/26,Roger Hedlund (SD),SD,91,Y,2026-03-12 02:19:25,https://data.riksdagen.se/anforande/HD0987-91/html
HD0987,Protokoll 2025/26:87 Onsdagen den 11 mars,2026-03-11,2025/26,Alireza Akhondi (C),C,90,Y,2026-03-12 02:19:25,https://data.riksdagen.se/anforande/HD0987-90/html
HD0987,Protokoll 2025/26:87 Onsdagen den 11 mars,2026-03-11,2025/26,Roger Hedlund (SD),SD,89,Y,2026-03-12 02:19:25,https://data.riksdagen.se/anforande/HD0987-89/html
HD0987,Protokoll 2025/26:87 Onsdagen den 11 mars,2026-03-11,2025/26,Alireza Akhondi (C),C,88,Y,2026-03-12 02:19:25,https://data.riksdagen.se/anforande/HD0987-88/html
HD0987,Protokoll 2025/26:87 Onsdagen den 11 mars,2026-03-11,2025/26,Roger Hedlund (SD),SD,87,N,2026-03-12 02:19:23,https://data.riksdagen.se/anforande/HD0987-87/html
HD0987,Protokoll 2025/26:87 Onsdagen den 11 mars,2026-03-11,2025/26,Larry Söder (KD),KD,86,N,2026-03-12 02:19:24,https://data.riksdagen.se/anforande/HD0987-86/html
HD0987,Protokoll 2025/26:87 Onsdagen den 11 mars,2026-03-11,2025/26,Lars Beckman (M),M,85,N,2026-03-12 02:19:24,https://data.riksdagen.se/anforande/HD0987-85/html
HD0987,Protokoll 2025/26:87 Onsdagen den 11 mars,2026-03-11,2025/26,Björn Tidland (SD),SD,84,N,2026-03-12 02:19:24,https://data.riksdagen.se/anforande/HD0987-84/html
HD0987,Protokoll 2025/26:87 Onsdagen den 11 mars,2026-03-11,2025/26,Anna-Belle Strömberg (S),S,83,N,2026-03-12 02:19:23,https://data.riksdagen.se/anforande/HD0987-83/html
HD0987,Protokoll 2025/26:87 Onsdagen den 11 mars,2026-03-11,2025/26,Jan Riise (MP),MP,82,N,2026-03-12 02:19:22,https://data.riksdagen.se/anforande/HD0987-82/html
HD0987,Protokoll 2025/26:87 Onsdagen den 11 mars,2026-03-11,2025/26,Mauricio Rojas (L),L,81,N,2026-03-12 02:19:22,https://data.riksdagen.se/anforande/HD0987-81/html
HD0987,Protokoll 2025/26:87 Onsdagen den 11 mars,2026-03-11,2025/26,Muharrem Demirok (C),C,80,N,2026-03-12 02:19:22,https://data.riksdagen.se/anforande/HD0987-80/html
